Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor_por_mes;Valor_por_ano;Possui_suite
Apartamento;Ipanema;3;1;1;140;25000.0;1616.0;425.0;26616.0;319817.0;Sim
Apartamento;Leblon;2;1;1;100;5000.0;1700.0;350.0;6700.0;80750.0;Sim
Apartamento;Méier;1;1;0;47;1200.0;623.0;363.0;1823.0;22239.0;Não
Apartamento;Ramos;2;0;0;76;1200.0;;;;;Não
Conjunto Comercial/Sala;Centro;0;0;0;130;4300.0;2250.0;;6550.0;;Não
Apartamento;Ipanema;3;1;1;140;14900.0;1580.0;;16480.0;;Sim
Conjunto Comercial/Sala;Tijuca;0;1;0;27;950.0;1310.0;145.0;2260.0;27265.0;Não
Conjunto Comercial/Sala;Centro;0;0;0;120;4000.0;1500.0;527.0;5500.0;66527.0;Não
Casa Comercial;Botafogo;0;0;0;280;16000.0;;1166.0;;;Não
Casa de Condomínio;Laranjeiras;5;6;1;630;10000.0;1000.0;1200.0;11000.0;133200.0;Sim
Apartamento;Todos os Santos;3;1;0;70;1300.0;280.0;;1580.0;;Não
Casa;Lagoa;6;2;0;750;18000.0;;1800.0;;;Não
Conjunto Comercial/Sala;Centro;0;0;0;2010;130650.0;39388.0;11584.0;170038.0;2052040.0;Não
Flat;Ipanema;2;1;2;55;9000.0;3826.0;960.0;12826.0;154872.0;Sim
Apartamento;Barra da Tijuca;1;1;0;60;2300.0;1380.0;;3680.0;;Não
Apartamento;Vila Isabel;2;1;0;60;1500.0;250.0;46.0;1750.0;21046.0;Não
Loja/Salão;Barra da Tijuca;0;0;0;82;2000.0;1100.0;1500.0;3100.0;38700.0;Não
Galpão/Depósito/Armazém;Pavuna;0;0;0;2325;46500.0;9300.0;2790.0;55800.0;672390.0;Não
Apartamento;Barra da Tijuca;4;3;4;234;6500.0;2700.0;450.0;9200.0;110850.0;Sim
Apartamento;Leblon;4;2;1;184;9000.0;2717.0;990.0;11717.0;141594.0;Sim
Apartamento;Copacabana;2;1;2;80;6000.0;3562.0;313.0;9562.0;115057.0;Sim
Apartamento;Leblon;4;2;1;145;8000.0;2200.0;475.0;10200.0;122875.0;Sim
Quitinete;Botafogo;0;0;0;30;1200.0;366.0;;1566.0;;Não
Apartamento;Barra da Tijuca;3;0;1;130;5800.0;1800.0;;7600.0;;Sim
Apartamento;Engenho Novo;3;1;0;90;1200.0;580.0;20.0;1780.0;21380.0;Não
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1300.0;756.0;136.0;2056.0;24808.0;Não
Apartamento;Recreio dos Bandeirantes;3;2;2;109;2200.0;660.0;290.0;2860.0;34610.0;Sim
Conjunto Comercial/Sala;Centro;0;0;0;55;1000.0;1200.0;293.0;2200.0;26693.0;Não
Casa Comercial;Botafogo;5;6;0;500;23000.0;450.0;;23450.0;;Não
Apartamento;Recreio dos Bandeirantes;3;2;2;100;2300.0;400.0;250.0;2700.0;32650.0;Sim
Quitinete;Glória;1;0;0;20;1000.0;480.0;27.0;1480.0;17787.0;Não
Box/Garagem;Centro;0;0;0;0;100.0;;84.0;;;Não
Apartamento;Botafogo;2;1;1;84;3500.0;1000.0;140.0;4500.0;54140.0;Sim
Apartamento;Ipanema;1;0;1;52;2300.0;800.0;28.0;3100.0;37228.0;Sim
Casa de Condomínio;Joá;5;5;5;600;30000.0;;;;;Sim
Flat;Ipanema;2;1;0;105;12000.0;4800.0;5918.0;16800.0;207518.0;Não
Apartamento;Copacabana;2;0;0;70;2700.0;560.0;;3260.0;;Não
Apartamento;Barra da Tijuca;4;3;1;179;8000.0;3195.0;970.0;11195.0;135310.0;Sim
Apartamento;Barra da Tijuca;3;2;2;108;3800.0;1500.0;300.0;5300.0;63900.0;Sim
Conjunto Comercial/Sala;Campo Grande;0;1;0;32;800.0;115.0;154.0;915.0;11134.0;Não
Apartamento;Copacabana;2;0;0;60;2300.0;700.0;;3000.0;;Não
Apartamento;Tijuca;1;0;1;37;1200.0;696.0;;1896.0;;Sim
Flat;Ipanema;2;1;2;100;12000.0;4000.0;600.0;16000.0;192600.0;Sim
Apartamento;Barra da Tijuca;4;2;1;200;4800.0;2450.0;500.0;7250.0;87500.0;Sim
Apartamento;Anil;2;1;0;47;900.0;400.0;36.0;1300.0;15636.0;Não
Casa;Rocha;2;0;0;50;800.0;;;;;Não
Apartamento;Botafogo;3;2;1;99;4500.0;1300.0;250.0;5800.0;69850.0;Sim
Casa de Condomínio;Barra da Tijuca;5;4;5;730;25000.0;1350.0;1200.0;26350.0;317400.0;Sim
Apartamento;Barra da Tijuca;4;0;1;167;7000.0;2450.0;;9450.0;;Sim
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;35;1000.0;850.0;120.0;1850.0;22320.0;Não
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2200.0;755.0;135.0;2955.0;35595.0;Sim
Apartamento;Tijuca;3;2;1;104;2200.0;812.0;;3012.0;;Sim
Conjunto Comercial/Sala;Barra da Tijuca;0;8;0;322;16000.0;6500.0;600.0;22500.0;270600.0;Não
Apartamento;Curicica;2;1;1;62;1800.0;600.0;63.0;2400.0;28863.0;Sim
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;32;1600.0;385.0;1178.0;1985.0;24998.0;Não
Quitinete;Botafogo;1;0;0;17;900.0;436.0;;1336.0;;Não
Apartamento;Recreio dos Bandeirantes;2;1;1;75;2200.0;700.0;;2900.0;;Sim
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;100;10009.0;;;;;Não
Prédio Inteiro;São Cristóvão;0;8;0;1500;20000.0;;;;;Não
Apartamento;Praça Seca;1;1;0;40;1000.0;270.0;;1270.0;;Não
Apartamento;Recreio dos Bandeirantes;4;2;2;155;2000.0;800.0;237.0;2800.0;33837.0;Sim
Casa;Campo Grande;3;0;0;70;950.0;;45.0;;;Não
Loja/Salão;Pilares;0;1;0;46;2000.0;;223.0;;;Não
Apartamento;Ipanema;3;1;1;160;3900.0;1550.0;;5450.0;;Sim
Flat;Leblon;2;1;1;76;7500.0;2703.0;466.0;10203.0;122902.0;Sim
Conjunto Comercial/Sala;Centro;0;0;0;80;1500.0;860.0;216.0;2360.0;28536.0;Não
Loja/Salão;Centro;0;0;0;220;8000.0;;9305.0;;;Não
Conjunto Comercial/Sala;Pedra de Guaratiba;0;0;0;70;1000.0;;;;;Não
Apartamento;Botafogo;2;1;1;70;3900.0;750.0;105.0;4650.0;55905.0;Sim
Apartamento;Maracanã;2;0;0;76;1600.0;560.0;49.0;2160.0;25969.0;Não
Apartamento;Copacabana;3;0;1;94;1700.0;1360.0;199.0;3060.0;36919.0;Sim
Apartamento;Vila Isabel;2;2;1;91;1800.0;700.0;80.0;2500.0;30080.0;Sim
Apartamento;Andaraí;2;1;1;100;2500.0;976.0;229.0;3476.0;41941.0;Sim
Conjunto Comercial/Sala;Botafogo;0;9;0;510;74003.0;15163.0;2373.0;89166.0;1072365.0;Não
Apartamento;Copacabana;1;0;1;41;1500.0;635.0;57.0;2135.0;25677.0;Sim
Loja Shopping/ Ct Comercial;Freguesia (Jacarepaguá);0;1;0;60;4500.0;800.0;50.0;5300.0;63650.0;Não
Apartamento;Barra da Tijuca;2;2;1;110;4500.0;19597.0;587.0;24097.0;289751.0;Sim
Apartamento;Vila da Penha;2;0;0;68;1300.0;235.0;;1535.0;;Não
Prédio Inteiro;Centro;0;0;0;7000;560000.0;;;;;Não
Loja/Salão;Leme;0;0;0;370;25000.0;;;;;Não
Apartamento;Campo Grande;2;2;1;119;1650.0;700.0;;2350.0;;Sim
Flat;Barra da Tijuca;1;0;1;35;1200.0;1050.0;450.0;2250.0;27450.0;Sim
Apartamento;Laranjeiras;3;1;1;200;5500.0;1800.0;700.0;7300.0;88300.0;Sim
Apartamento;Ipanema;4;2;3;250;21000.0;3500.0;900.0;24500.0;294900.0;Sim
Apartamento;Leblon;3;1;1;125;15000.0;;;;;Sim
Galpão/Depósito/Armazém;Campo Grande;0;0;0;6398;121579.0;17597.0;4799.0;139176.0;1674911.0;Não
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;27;1000.0;400.0;135.0;1400.0;16935.0;Não
Apartamento;Santo Cristo;2;0;0;70;1000.0;;;;;Não
Prédio Inteiro;Centro;0;0;0;515;25000.0;;2600.0;;;Não
Apartamento;Copacabana;2;0;0;90;3000.0;800.0;160.0;3800.0;45760.0;Não
Apartamento;Gávea;3;2;1;120;6000.0;1590.0;330.0;7590.0;91410.0;Sim
Loja/Salão;Vargem Pequena;0;0;0;32;1000.0;850.0;;1850.0;;Não
Apartamento;Tijuca;3;1;1;125;2300.0;975.0;170.0;3275.0;39470.0;Sim
Galpão/Depósito/Armazém;São Cristóvão;0;0;0;2000;25000.0;;;;;Não
Apartamento;Barra da Tijuca;5;4;5;584;11000.0;2600.0;24000.0;13600.0;187200.0;Sim
Casa;Bonsucesso;1;0;0;50;600.0;;;;;Não
Apartamento;Leblon;2;0;0;100;5200.0;594.0;260.0;5794.0;69788.0;Não
Apartamento;Ipanema;3;1;1;170;21900.0;2500.0;1000.0;24400.0;293800.0;Sim
Apartamento;Leblon;2;1;2;115;4000.0;1380.0;434.0;5380.0;64994.0;Sim
Apartamento;Tijuca;2;0;1;80;1800.0;600.0;;2400.0;;Sim
Apartamento;Engenho de Dentro;2;1;1;62;1500.0;603.0;;2103.0;;Sim
Apartamento;Barra da Tijuca;2;2;2;85;2800.0;2800.0;400.0;5600.0;67600.0;Sim
Apartamento;Tijuca;1;0;0;50;1700.0;360.0;20.0;2060.0;24740.0;Não
Quitinete;Botafogo;1;0;0;29;1000.0;570.0;25.0;1570.0;18865.0;Não
Casa;Laranjeiras;5;0;2;300;7000.0;290.0;;7290.0;;Sim
Apartamento;Jardim Botânico;1;1;1;72;3500.0;965.0;222.0;4465.0;53802.0;Sim
Conjunto Comercial/Sala;Jacarepaguá;0;0;0;21;550.0;550.0;52.0;1100.0;13252.0;Não
Apartamento;Copacabana;1;0;0;40;2200.0;580.0;;2780.0;;Não
Apartamento;Copacabana;4;2;2;389;11800.0;3522.0;;15322.0;;Sim
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;1000.0;610.0;1742.0;1610.0;21062.0;Não
Conjunto Comercial/Sala;Centro;0;0;0;470;7500.0;5857.0;2128.0;13357.0;162412.0;Não
Apartamento;Copacabana;3;0;1;130;3900.0;1200.0;280.0;5100.0;61480.0;Sim
Apartamento;Tijuca;1;1;0;40;1100.0;500.0;20.0;1600.0;19220.0;Não
Galpão/Depósito/Armazém;Bangu;0;0;0;3000;35000.0;;;;;Não
Apartamento;Jardim Botânico;2;2;1;83;3500.0;1630.0;;5130.0;;Sim
Apartamento;Engenho de Dentro;2;1;0;48;800.0;520.0;35.0;1320.0;15875.0;Não
Apartamento;Barra da Tijuca;4;2;1;189;8000.0;2300.0;;10300.0;;Sim
Apartamento;Copacabana;4;0;1;105;5000.0;837.0;130.0;5837.0;70174.0;Sim
Loja/Salão;Copacabana;0;1;0;145;22500.0;1350.0;1250.0;23850.0;287450.0;Não
Apartamento;Cosmos;2;0;0;45;550.0;221.0;;771.0;;Não
Apartamento;Laranjeiras;4;1;1;288;7000.0;1870.0;;8870.0;;Sim
Conjunto Comercial/Sala;Centro;0;0;0;450;15000.0;6600.0;2200.0;21600.0;261400.0;Não
Apartamento;Ipanema;2;1;1;85;4000.0;1200.0;165.0;5200.0;62565.0;Sim
Apartamento;Barra da Tijuca;3;2;1;160;4500.0;1600.0;4000.0;6100.0;77200.0;Sim
Apartamento;São Conrado;3;2;1;160;6500.0;2000.0;350.0;8500.0;102350.0;Sim
Apartamento;Curicica;2;1;0;52;900.0;305.0;30.0;1205.0;14490.0;Não
Casa de Condomínio;Barra da Tijuca;4;4;4;661;11800.0;1550.0;1469.0;13350.0;161669.0;Sim
Apartamento;Recreio dos Bandeirantes;1;1;0;57;2500.0;1200.0;1300.0;3700.0;45700.0;Não
Apartamento;Tijuca;3;2;1;120;3300.0;1100.0;204.0;4400.0;53004.0;Sim
Apartamento;Curicica;2;1;0;47;1100.0;500.0;50.0;1600.0;19250.0;Não
Casa;Abolição;2;3;0;80;2300.0;;192.0;;;Não
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;31;1600.0;400.0;112.0;2000.0;24112.0;Não
Conjunto Comercial/Sala;Centro;0;0;0;609;115828.0;22934.0;;138762.0;;Não
Apartamento;Centro;1;1;0;45;2000.0;600.0;150.0;2600.0;31350.0;Não
Apartamento;Centro;1;0;0;20;800.0;430.0;38.0;1230.0;14798.0;Não
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;29;1000.0;962.0;161.0;1962.0;23705.0;Não
Apartamento;Barra da Tijuca;4;2;4;220;7450.0;2000.0;1000.0;9450.0;114400.0;Sim
Apartamento;Recreio dos Bandeirantes;2;1;1;80;1500.0;600.0;;2100.0;;Sim
Apartamento;Barra da Tijuca;4;2;1;135;5300.0;1154.0;874.0;6454.0;78322.0;Sim
Conjunto Comercial/Sala;Centro;0;0;0;24;1000.0;613.0;;1613.0;;Não
Casa de Condomínio;Barra da Tijuca;5;7;5;750;20000.0;2500.0;10000.0;22500.0;280000.0;Sim
Prédio Inteiro;Botafogo;0;30;0;3100;300000.0;;17283.0;;;Não
Apartamento;Catete;2;0;0;62;1950.0;480.0;;2430.0;;Não
Quitinete;Centro;1;0;0;28;950.0;350.0;;1300.0;;Não
Casa;São Conrado;4;3;3;900;30000.0;2000.0;5070.0;32000.0;389070.0;Sim
Casa de Vila;Copacabana;2;1;1;80;3000.0;50.0;;3050.0;;Sim
Apartamento;Pechincha;2;1;0;53;1100.0;600.0;135.0;1700.0;20535.0;Não
Apartamento;Barra da Tijuca;1;1;1;70;1500.0;1600.0;220.0;3100.0;37420.0;Sim
Apartamento;Leblon;4;2;1;170;7500.0;2300.0;460.0;9800.0;118060.0;Sim
Apartamento;Freguesia (Jacarepaguá);2;0;0;50;600.0;300.0;;900.0;;Não
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;22;600.0;443.0;53.0;1043.0;12569.0;Não
Casa de Vila;Andaraí;1;0;0;64;1200.0;80.0;;1280.0;;Não
Apartamento;Laranjeiras;3;1;0;96;3200.0;674.0;182.0;3874.0;46670.0;Não
Apartamento;Praça Seca;2;0;0;43;700.0;190.0;13.0;890.0;10693.0;Não
Conjunto Comercial/Sala;Ipanema;0;1;0;46;3500.0;1445.0;273.0;4945.0;59613.0;Não
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;98;3000.0;872.0;;3872.0;;Não
Conjunto Comercial/Sala;Centro;0;0;0;481;11000.0;7200.0;1740.0;18200.0;220140.0;Não
Loja/Salão;Tijuca;0;0;0;325;12900.0;;28000.0;;;Não
Loja/Salão;Saúde;0;0;0;300;10400.0;;;;;Não
Casa de Condomínio;Barra da Tijuca;5;6;3;300;10000.0;;;;;Sim
Apartamento;Leblon;4;2;4;200;10500.0;2710.0;1153.0;13210.0;159673.0;Sim
Loja/Salão;Barra da Tijuca;0;1;0;116;8500.0;1400.0;1300.0;9900.0;120100.0;Não
Conjunto Comercial/Sala;Centro;0;0;0;26;500.0;650.0;120.0;1150.0;13920.0;Não
Conjunto Comercial/Sala;Centro;0;0;0;70;1400.0;954.0;227.0;2354.0;28475.0;Não
Apartamento;Vila da Penha;2;1;0;80;1500.0;300.0;;1800.0;;Não
Box/Garagem;Centro;0;0;0;0;180.0;;86.0;;;Não
Apartamento;Anil;2;1;0;68;1300.0;487.0;150.0;1787.0;21594.0;Não
Apartamento;Leme;2;0;0;70;3300.0;647.0;81.0;3947.0;47445.0;Não
Apartamento;Santa Teresa;1;0;0;25;750.0;400.0;;1150.0;;Não
Apartamento;Copacabana;2;0;0;80;2900.0;760.0;180.0;3660.0;44100.0;Não
Apartamento;Água Santa;2;1;0;58;700.0;500.0;35.0;1200.0;14435.0;Não
Apartamento;Ipanema;10;2;0;250;25000.0;2500.0;;27500.0;;Não
Casa Comercial;Centro;0;0;0;380;12000.0;;;;;Não
Conjunto Comercial/Sala;Centro;0;0;0;96;2700.0;700.0;700.0;3400.0;41500.0;Não
Conjunto Comercial/Sala;Barra da Tijuca;0;3;0;87;3500.0;3190.0;720.0;6690.0;81000.0;Não
Casa de Vila;Botafogo;2;0;0;68;3500.0;;;;;Não
Apartamento;Leblon;4;2;2;380;31000.0;3200.0;;34200.0;;Sim
Apartamento;Leblon;1;0;0;35;2200.0;370.0;72.0;2570.0;30912.0;Não
Apartamento;Cosme Velho;4;3;2;200;6000.0;1610.0;435.0;7610.0;91755.0;Sim
Apartamento;Barra da Tijuca;4;2;1;154;6000.0;1210.0;350.0;7210.0;86870.0;Sim
Conjunto Comercial/Sala;Tijuca;0;1;0;35;1500.0;800.0;100.0;2300.0;27700.0;Não
Apartamento;Barra da Tijuca;3;2;1;110;3800.0;1350.0;316.0;5150.0;62116.0;Sim
Apartamento;Méier;3;0;0;105;1100.0;200.0;;1300.0;;Não
Apartamento;Jardim Botânico;2;0;1;70;3200.0;850.0;88.0;4050.0;48688.0;Sim
Apartamento;Recreio dos Bandeirantes;3;2;1;213;1900.0;1184.0;442.0;3084.0;37450.0;Sim
Apartamento;Jacarepaguá;1;1;0;56;600.0;692.0;;1292.0;;Não
Apartamento;Vila Isabel;2;1;0;65;1500.0;714.0;85.0;2214.0;26653.0;Não
Casa;Jardim Guanabara;3;4;1;200;3800.0;;400.0;;;Sim
Apartamento;Tijuca;1;0;0;40;1500.0;430.0;20.0;1930.0;23180.0;Não
Apartamento;Engenho Novo;2;0;0;60;1300.0;460.0;;1760.0;;Não
Apartamento;Recreio dos Bandeirantes;2;4;0;120;2400.0;760.0;233.0;3160.0;38153.0;Não
Apartamento;Tijuca;2;0;0;80;1400.0;850.0;;2250.0;;Não
Apartamento;Humaitá;3;2;1;115;3800.0;1670.0;346.0;5470.0;65986.0;Sim
Conjunto Comercial/Sala;Botafogo;0;3;0;134;6000.0;4840.0;715.0;10840.0;130795.0;Não
Apartamento;Jardim Botânico;3;1;0;95;2900.0;1102.0;;4002.0;;Não
Conjunto Comercial/Sala;Centro;0;0;0;428;16800.0;6504.0;2070.0;23304.0;281718.0;Não
Apartamento;Barra da Tijuca;2;1;0;53;1300.0;622.0;92.0;1922.0;23156.0;Não
Apartamento;Catumbi;2;0;0;46;1300.0;300.0;;1600.0;;Não
Apartamento;Freguesia (Jacarepaguá);1;1;1;72;2000.0;600.0;;2600.0;;Sim
Apartamento;São Conrado;5;3;5;600;15000.0;15300.0;4220.0;30300.0;367820.0;Sim
Apartamento;Recreio dos Bandeirantes;3;2;1;161;2500.0;780.0;;3280.0;;Sim
Apartamento;Tijuca;3;0;0;91;2100.0;715.0;79.0;2815.0;33859.0;Não
Apartamento;Copacabana;2;0;0;50;3000.0;;;;;Não
Apartamento;Barra da Tijuca;3;3;3;680;20000.0;1980.0;1700.0;21980.0;265460.0;Sim
Apartamento;Pechincha;2;1;0;60;1100.0;606.0;14.0;1706.0;20486.0;Não
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;21;1100.0;600.0;125.0;1700.0;20525.0;Não
Apartamento;Humaitá;2;0;0;65;2600.0;660.0;124.0;3260.0;39244.0;Não
Conjunto Comercial/Sala;Tijuca;1;1;0;30;1200.0;800.0;;2000.0;;Não
Apartamento;Recreio dos Bandeirantes;2;2;2;115;3500.0;840.0;260.0;4340.0;52340.0;Sim
Quitinete;Lapa;0;0;0;28;900.0;400.0;20.0;1300.0;15620.0;Não
Loja/Salão;Tijuca;0;0;0;400;15000.0;;;;;Não
Conjunto Comercial/Sala;Botafogo;0;7;0;375;35000.0;14691.0;2670.0;49691.0;598962.0;Não
Galpão/Depósito/Armazém;Penha Circular;0;0;0;320;3800.0;;339.0;;;Não
Apartamento;Copacabana;3;1;1;180;7500.0;1900.0;300.0;9400.0;113100.0;Sim
Apartamento;Irajá;2;1;0;80;1700.0;;100.0;;;Não
Quitinete;Glória;1;0;0;50;800.0;495.0;;1295.0;;Não
Conjunto Comercial/Sala;Engenho de Dentro;1;1;0;24;500.0;559.0;56.0;1059.0;12764.0;Não
Apartamento;Ipanema;2;1;2;120;7500.0;2350.0;;9850.0;;Sim
Apartamento;Ipanema;3;0;1;150;5800.0;2200.0;230.0;8000.0;96230.0;Sim
Apartamento;Copacabana;2;0;0;35;2500.0;;;;;Não
Apartamento;Barra da Tijuca;2;1;2;80;3000.0;1400.0;;4400.0;;Sim
Apartamento;Ipanema;2;1;0;105;6500.0;1500.0;380.0;8000.0;96380.0;Não
Loja/Salão;Ipanema;0;0;0;60;13000.0;450.0;;13450.0;;Não
Quitinete;Ipanema;1;0;0;25;1500.0;550.0;;2050.0;;Não
Prédio Inteiro;Centro;0;0;0;238;7900.0;;;;;Não
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2000.0;725.0;132.0;2725.0;32832.0;Sim
Apartamento;Leme;2;0;0;83;2400.0;588.0;111.0;2988.0;35967.0;Não
Conjunto Comercial/Sala;Centro;0;0;0;114;2000.0;1600.0;297.0;3600.0;43497.0;Não
Conjunto Comercial/Sala;Copacabana;0;0;0;50;1100.0;500.0;170.0;1600.0;19370.0;Não
Casa de Condomínio;Realengo;2;0;0;90;900.0;;;;;Não
Apartamento;Barra da Tijuca;2;1;2;90;2600.0;1400.0;300.0;4000.0;48300.0;Sim
Quitinete;São Cristóvão;1;0;0;40;850.0;;;;;Não
Apartamento;Tijuca;1;0;0;30;1000.0;420.0;21.0;1420.0;17061.0;Não
Casa;Barra da Tijuca;4;4;2;600;30000.0;1100.0;;31100.0;;Sim
Conjunto Comercial/Sala;Flamengo;0;0;0;150;4500.0;1600.0;4800.0;6100.0;78000.0;Não
Apartamento;Ipanema;2;1;2;110;10000.0;2100.0;535.0;12100.0;145735.0;Sim
Casa Comercial;Botafogo;0;0;0;300;7000.0;;480.0;;;Não
Apartamento;Jacarepaguá;4;2;3;156;3000.0;1610.0;254.0;4610.0;55574.0;Sim
Apartamento;Tijuca;3;1;0;96;2000.0;960.0;1048.0;2960.0;36568.0;Não
Apartamento;Botafogo;2;1;0;75;3200.0;920.0;94.0;4120.0;49534.0;Não
Apartamento;Urca;3;2;1;165;8500.0;3500.0;500.0;12000.0;144500.0;Sim
Apartamento;Ipanema;4;2;3;450;25000.0;3100.0;1500.0;28100.0;338700.0;Sim
Apartamento;Barra da Tijuca;2;1;1;80;2400.0;1200.0;;3600.0;;Sim
Apartamento;Ipanema;1;1;0;41;2500.0;550.0;50.0;3050.0;36650.0;Não
Casa de Condomínio;Barra da Tijuca;4;2;3;372;9800.0;2333.0;14204.0;12133.0;159800.0;Sim
Apartamento;Barra da Tijuca;2;1;1;77;2500.0;800.0;150.0;3300.0;39750.0;Sim
Galpão/Depósito/Armazém;Anil;0;4;0;480;7000.0;;1000.0;;;Não
Apartamento;Copacabana;4;1;1;230;6200.0;1580.0;198.0;7780.0;93558.0;Sim
Apartamento;Copacabana;5;1;5;280;20000.0;2300.0;700.0;22300.0;268300.0;Sim
Apartamento;Botafogo;1;0;0;48;1900.0;456.0;;2356.0;;Não
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;260;9000.0;7068.0;8024.0;16068.0;200840.0;Sim
Apartamento;Campo Grande;1;1;0;40;500.0;200.0;;700.0;;Não
Apartamento;Flamengo;3;1;1;140;2800.0;2300.0;;5100.0;;Sim
Loteamento/Condomínio;Tijuca;0;0;0;0;25000.0;;4000.0;;;Não
Conjunto Comercial/Sala;Curicica;0;1;0;56;700.0;700.0;55.0;1400.0;16855.0;Não
Apartamento;Pechincha;2;1;0;73;1300.0;700.0;785.0;2000.0;24785.0;Não
Galpão/Depósito/Armazém;Penha Circular;0;0;0;9080;22000.0;;17018.0;;;Não
Conjunto Comercial/Sala;Centro;0;2;0;460;40450.0;7350.0;2022.0;47800.0;575622.0;Não
Apartamento;Jardim Botânico;3;1;0;84;3000.0;650.0;151.0;3650.0;43951.0;Não
Apartamento;Lagoa;4;0;1;255;10000.0;2500.0;397.0;12500.0;150397.0;Sim
Conjunto Comercial/Sala;Barra da Tijuca;0;13;0;521;39090.0;13707.0;4466.0;52797.0;638030.0;Não
Prédio Inteiro;Lapa;0;0;0;201;16150.0;;;;;Não
Conjunto Comercial/Sala;Barra da Tijuca;0;9;0;320;12000.0;6000.0;1348.0;18000.0;217348.0;Não
Casa de Condomínio;Cachambi;2;1;0;90;1100.0;280.0;;1380.0;;Não
Conjunto Comercial/Sala;Centro;0;0;0;606;27270.0;5613.0;1842.0;32883.0;396438.0;Não
Apartamento;Copacabana;3;1;1;100;8000.0;1050.0;320.0;9050.0;108920.0;Sim
Apartamento;Copacabana;2;0;0;80;2700.0;600.0;;3300.0;;Não
Apartamento;Flamengo;3;1;0;96;3300.0;912.0;210.0;4212.0;50754.0;Não
Casa;Vila da Penha;2;0;0;36;700.0;;;;;Não
Apartamento;Barra da Tijuca;4;2;3;170;10000.0;3089.0;750.0;13089.0;157818.0;Sim
Conjunto Comercial/Sala;Catete;0;8;0;834;75060.0;20850.0;;95910.0;;Não
Conjunto Comercial/Sala;Pilares;0;1;0;25;500.0;470.0;;970.0;;Não
Apartamento;Leblon;3;1;1;115;7000.0;1900.0;450.0;8900.0;107250.0;Sim
Apartamento;Barra da Tijuca;3;1;1;72;2200.0;660.0;110.0;2860.0;34430.0;Sim
Apartamento;Recreio dos Bandeirantes;3;2;1;114;2200.0;570.0;230.0;2770.0;33470.0;Sim
Apartamento;Cascadura;2;1;0;62;1000.0;516.0;;1516.0;;Não
Conjunto Comercial/Sala;Jacarepaguá;1;0;0;20;800.0;520.0;90.0;1320.0;15930.0;Não
Apartamento;Flamengo;1;0;0;47;2100.0;515.0;420.0;2615.0;31800.0;Não
Apartamento;Tijuca;2;1;0;76;1800.0;849.0;105.0;2649.0;31893.0;Não
Apartamento;Copacabana;4;2;2;345;22000.0;;;;;Sim
Loja/Salão;Vila da Penha;0;0;0;40;2600.0;;;;;Não
Apartamento;Pechincha;2;1;0;50;1000.0;482.0;13.0;1482.0;17797.0;Não
Apartamento;Ipanema;3;1;1;140;9000.0;1800.0;300.0;10800.0;129900.0;Sim
Quitinete;Copacabana;1;0;0;40;2200.0;550.0;250.0;2750.0;33250.0;Não
Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;800.0;10100.0;122000.0;Sim
Conjunto Comercial/Sala;Centro;0;3;0;580;38000.0;;;;;Não
Apartamento;Copacabana;3;1;0;165;5000.0;1280.0;280.0;6280.0;75640.0;Não
Apartamento;Tijuca;3;0;1;111;2300.0;720.0;;3020.0;;Sim
Apartamento;Barra da Tijuca;3;2;2;170;6000.0;2000.0;510.0;8000.0;96510.0;Sim
Prédio Inteiro;Centro;0;0;0;1000;56000.0;;;;;Não
Casa;Jardim Botânico;4;4;4;451;20000.0;;;;;Sim
Loja/Salão;Itanhangá;0;1;0;90;2000.0;700.0;10.0;2700.0;32410.0;Não
Apartamento;Ipanema;3;0;1;130;2500.0;1131.0;;3631.0;;Sim
Conjunto Comercial/Sala;Centro;0;0;0;33;500.0;630.0;;1130.0;;Não
Conjunto Comercial/Sala;Barra da Tijuca;0;8;0;250;14750.0;10067.0;2513.0;24817.0;300317.0;Não
Apartamento;Ipanema;3;1;2;164;7590.0;2000.0;300.0;9590.0;115380.0;Sim
Conjunto Comercial/Sala;Ipanema;0;0;0;45;3000.0;2200.0;;5200.0;;Não
Apartamento;Laranjeiras;3;1;0;120;3000.0;1180.0;130.0;4180.0;50290.0;Não
Apartamento;São Conrado;3;3;3;230;11000.0;2300.0;;13300.0;;Sim
Apartamento;Copacabana;3;0;1;92;3500.0;1200.0;;4700.0;;Sim
